radiant_win,dire_team,radiant_team,duration,avg_mmr
True,"[21, 68, 108, 52, 93]","[53, 70, 23, 97, 137]",2303,3644
False,"[88, 53, 107, 75, 135]","[10, 83, 62, 19, 76]",1641,2682
False,"[121, 23, 70, 20, 135]","[30, 42, 44, 34, 83]",1873,2477
False,"[86, 75, 14, 26, 93]","[60, 101, 74, 32, 27]",1734,3142
True,"[71, 96, 138, 81, 27]","[91, 93, 101, 135, 73]",2437,2401
True,"[70, 120, 121, 30, 23]","[86, 74, 71, 42, 97]",2790,1408
True,"[31, 71, 26, 67, 46]","[11, 23, 74, 128, 47]",1838,3556
False,"[110, 10, 113, 54, 20]","[120, 107, 51, 44, 5]",2085,2775
True,"[36, 46, 42, 26, 53]","[89, 64, 45, 114, 41]",2176,563
True,"[104, 32, 30, 14, 43]","[25, 27, 42, 11, 108]",2666,3518
True,"[114, 135, 76, 87, 15]","[91, 107, 28, 5, 136]",1382,5333
True,"[1, 81, 36, 27, 56]","[136, 21, 37, 48, 138]",3146,3319
False,"[73, 16, 71, 48, 85]","[70, 75, 59, 14, 69]",2094,3790
True,"[25, 30, 28, 37, 1]","[53, 14, 41, 68, 104]",2003,4386
True,"[97, 4, 110, 29, 50]","[84, 85, 1, 6, 19]",1996,1348
True,"[83, 25, 20, 46, 56]","[104, 26, 45, 6, 27]",3425,3921
False,"[70, 30, 22, 78, 108]","[33, 40, 88, 114, 11]",1953,2261
True,"[5, 34, 93, 75, 28]","[111, 67, 99, 50, 21]",3236,3574
True,"[102, 93, 11, 30, 60]","[135, 50, 95, 53, 85]",1529,1231
False,"[8, 27, 7, 90, 35]","[29, 128, 11, 123, 44]",2928,2927
True,"[114, 11, 5, 129, 27]","[43, 123, 60, 64, 70]",1858,3337
False,"[81, 86, 13, 57, 27]","[74, 30, 36, 31, 46]",2051,4178
True,"[114, 101, 7, 45, 63]","[15, 5, 62, 67, 84]",2330,3596
True,"[100, 9, 137, 39, 67]","[86, 22, 80, 14, 98]",2539,2466
True,"[70, 53, 5, 50, 2]","[42, 26, 84, 135, 93]",3100,4067
False,"[9, 51, 28, 37, 26]","[35, 5, 1, 83, 11]",3013,2660
True,"[57, 35, 8, 96, 37]","[114, 26, 74, 81, 17]",2292,1714
True,"[85, 42, 27, 128, 138]","[71, 1, 67, 39, 99]",2549,2425
True,"[75, 128, 41, 26, 86]","[16, 44, 71, 64, 11]",2188,2279
True,"[14, 42, 57, 76, 31]","[50, 71, 138, 45, 77]",2948,3027
False,"[1, 7, 86, 104, 34]","[8, 2, 27, 9, 32]",1799,1564
True,"[87, 138, 81, 128, 25]","[129, 67, 113, 37, 72]",2588,2761
True,"[99, 135, 30, 28, 31]","[27, 104, 11, 46, 37]",2478,3543
True,"[44, 90, 60, 121, 128]","[84, 63, 71, 37, 14]",1823,3335
False,"[138, 34, 71, 83, 45]","[6, 30, 104, 136, 36]",2133,2339
True,"[128, 40, 21, 41, 85]","[67, 23, 102, 137, 27]",2600,2770
True,"[87, 114, 102, 20, 26]","[69, 68, 101, 31, 44]",1838,3990
True,"[104, 10, 30, 102, 35]","[36, 20, 21, 53, 44]",2841,2659
True,"[50, 104, 114, 7, 54]","[28, 62, 100, 106, 93]",2118,1752
True,"[110, 84, 17, 12, 99]","[30, 62, 96, 93, 47]",2079,4317
True,"[45, 18, 16, 43, 31]","[47, 9, 84, 12, 104]",2386,3104
False,"[85, 84, 138, 64, 75]","[120, 67, 62, 101, 53]",1859,2181
True,"[87, 11, 47, 86, 41]","[17, 68, 99, 30, 46]",2158,2724
True,"[81, 83, 75, 135, 59]","[76, 67, 9, 71, 79]",3577,3853
True,"[11, 86, 67, 99, 30]","[27, 80, 12, 9, 102]",2841,2819
False,"[53, 41, 74, 84, 21]","[36, 30, 37, 63, 8]",2660,2608
True,"[85, 41, 120, 53, 102]","[81, 5, 12, 30, 36]",2783,2625
True,"[26, 51, 99, 41, 28]","[30, 62, 14, 44, 95]",2233,2288
False,"[49, 26, 35, 44, 21]","[67, 58, 8, 76, 68]",2099,4698
True,"[100, 86, 53, 27, 42]","[67, 85, 71, 30, 25]",2757,2659
True,"[35, 101, 87, 2, 1]","[4, 39, 9, 31, 14]",2614,3795
False,"[48, 15, 137, 14, 50]","[71, 53, 121, 7, 6]",2076,1704
True,"[30, 113, 108, 4, 5]","[44, 85, 53, 43, 81]",1335,3657
True,"[108, 41, 30, 34, 9]","[81, 32, 35, 74, 44]",2763,2527
True,"[6, 72, 16, 91, 10]","[64, 46, 36, 31, 57]",3223,2994
True,"[81, 74, 7, 119, 14]","[123, 42, 138, 80, 26]",2382,4021
True,"[67, 101, 120, 62, 46]","[16, 34, 45, 41, 85]",5450,1969
False,"[30, 74, 22, 28, 12]","[21, 85, 35, 57, 93]",2791,3104
False,"[35, 36, 83, 25, 93]","[29, 42, 32, 100, 27]",2087,3252
True,"[94, 121, 14, 136, 25]","[83, 20, 96, 46, 11]",1790,2559
False,"[12, 74, 83, 81, 14]","[22, 73, 30, 5, 47]",2178,2828
False,"[59, 42, 30, 96, 50]","[120, 109, 86, 37, 92]",2568,4012
True,"[68, 13, 96, 135, 41]","[120, 121, 78, 91, 138]",2052,6449
True,"[88, 37, 30, 16, 93]","[20, 35, 23, 6, 83]",2932,3047
False,"[49, 42, 75, 121, 51]","[64, 120, 62, 48, 63]",2696,3188
True,"[120, 83, 44, 47, 107]","[28, 30, 35, 70, 53]",2489,3492
True,"[28, 6, 22, 83, 26]","[7, 19, 33, 37, 121]",3020,2580
False,"[71, 45, 93, 91, 53]","[88, 80, 42, 14, 36]",1339,2804
True,"[18, 6, 30, 53, 71]","[8, 98, 64, 81, 25]",1933,3284
False,"[60, 13, 64, 138, 67]","[14, 119, 30, 50, 19]",2271,3016
False,"[25, 89, 20, 81, 136]","[14, 36, 67, 3, 5]",1685,4061
False,"[22, 96, 35, 44, 112]","[25, 90, 88, 111, 15]",2817,3627
False,"[87, 22, 71, 74, 44]","[67, 137, 26, 25, 7]",2795,2547
True,"[81, 107, 53, 42, 35]","[123, 17, 67, 47, 7]",3174,3134
True,"[79, 51, 95, 35, 104]","[10, 64, 28, 123, 22]",2338,3142
True,"[35, 45, 31, 93, 2]","[84, 53, 104, 74, 30]",2631,2554
False,"[83, 81, 106, 101, 107]","[3, 11, 70, 137, 71]",1665,2276
False,"[84, 15, 11, 100, 35]","[72, 63, 44, 79, 86]",2248,3258
False,"[135, 64, 121, 109, 84]","[60, 37, 83, 113, 42]",1694,3428
True,"[35, 104, 7, 50, 28]","[32, 29, 128, 26, 99]",2605,3052
False,"[46, 48, 51, 14, 7]","[57, 55, 15, 44, 9]",3103,2830
True,"[97, 71, 6, 36, 58]","[84, 4, 136, 28, 17]",2148,1614
True,"[126, 123, 75, 42, 70]","[40, 84, 57, 14, 93]",1695,3498
False,"[84, 30, 81, 71, 74]","[26, 97, 11, 44, 2]",2304,2581
True,"[14, 54, 63, 85, 74]","[42, 30, 99, 40, 82]",1774,1981
False,"[31, 99, 17, 75, 96]","[109, 37, 74, 29, 119]",2263,1714
True,"[126, 60, 138, 35, 84]","[101, 30, 15, 81, 41]",2682,3252
True,"[68, 54, 11, 71, 121]","[40, 56, 14, 89, 84]",2213,1527
False,"[87, 36, 81, 71, 103]","[123, 15, 59, 31, 67]",2130,3121
True,"[6, 86, 21, 41, 85]","[37, 36, 67, 23, 14]",3230,4477
False,"[75, 110, 5, 67, 82]","[8, 84, 35, 50, 101]",2780,2828
True,"[96, 28, 48, 84, 121]","[87, 30, 19, 35, 29]",1773,2673
False,"[47, 64, 6, 30, 104]","[87, 8, 53, 84, 99]",2364,1054
False,"[75, 8, 137, 101, 46]","[47, 54, 2, 107, 64]",2091,4288
False,"[14, 44, 64, 50, 7]","[123, 39, 4, 71, 67]",3001,2521
False,"[1, 26, 35, 87, 2]","[101, 5, 6, 28, 23]",2482,2083
False,"[72, 14, 30, 55, 107]","[7, 82, 56, 101, 64]",2301,282
False,"[17, 123, 71, 31, 67]","[70, 85, 40, 26, 33]",3794,2469
True,"[28, 8, 71, 6, 5]","[53, 120, 81, 83, 84]",1536,3446
True,"[26, 44, 84, 25, 135]","[47, 55, 64, 53, 48]",2167,3437
False,"[80, 128, 9, 95, 75]","[26, 121, 70, 32, 7]",3087,2767
True,"[104, 79, 101, 14, 1]","[71, 40, 37, 25, 12]",2395,2574
True,"[35, 23, 14, 138, 63]","[85, 26, 67, 136, 62]",2846,1747
False,"[2, 7, 93, 35, 31]","[27, 42, 44, 11, 53]",2403,1182
True,"[27, 21, 53, 23, 67]","[35, 85, 32, 128, 28]",3229,2002
False,"[2, 109, 51, 50, 27]","[114, 93, 86, 119, 42]",2712,3953
True,"[42, 76, 102, 93, 30]","[4, 56, 53, 87, 21]",1562,2886
True,"[53, 137, 39, 6, 35]","[27, 1, 62, 63, 47]",2931,2788
False,"[54, 105, 39, 113, 99]","[31, 137, 7, 44, 86]",2127,2742
False,"[136, 7, 5, 81, 104]","[71, 41, 105, 53, 26]",2292,3588
True,"[25, 88, 101, 30, 12]","[35, 71, 81, 58, 7]",3507,3805
True,"[93, 64, 114, 15, 101]","[59, 30, 7, 41, 87]",1911,3477
True,"[64, 44, 129, 79, 74]","[1, 71, 47, 23, 14]",2558,4042
False,"[121, 81, 83, 18, 52]","[99, 120, 14, 88, 44]",1507,4068
True,"[102, 54, 8, 72, 56]","[67, 2, 22, 69, 110]",2574,3143
False,"[96, 22, 44, 20, 75]","[64, 106, 57, 21, 67]",1999,3124
True,"[137, 22, 12, 79, 16]","[4, 2, 7, 103, 14]",3265,3266
False,"[22, 71, 138, 23, 75]","[26, 44, 74, 52, 7]",2392,2531
False,"[4, 30, 121, 42, 11]","[120, 93, 104, 102, 86]",1679,1941
False,"[30, 44, 74, 35, 69]","[71, 60, 85, 138, 93]",2258,2141
True,"[53, 54, 45, 110, 71]","[8, 27, 113, 7, 14]",2362,5076
False,"[81, 119, 68, 99, 74]","[50, 29, 70, 26, 23]",2457,3763
True,"[7, 57, 86, 46, 20]","[28, 13, 71, 74, 44]",2419,3054
True,"[14, 26, 138, 25, 86]","[84, 35, 88, 1, 4]",1754,2488
False,"[20, 99, 51, 81, 44]","[28, 7, 86, 42, 40]",2360,4531
True,"[20, 72, 107, 7, 35]","[113, 58, 109, 135, 4]",2446,2716
False,"[135, 14, 47, 70, 25]","[58, 84, 83, 18, 35]",3383,3640
True,"[99, 16, 11, 14, 67]","[50, 42, 6, 57, 71]",1855,3366
False,"[95, 27, 59, 21, 72]","[101, 83, 44, 86, 97]",3994,3670
False,"[72, 30, 83, 104, 56]","[59, 93, 92, 3, 88]",2917,4475
False,"[84, 135, 53, 83, 138]","[74, 44, 78, 9, 105]",2410,4419
True,"[84, 47, 30, 8, 59]","[83, 14, 5, 15, 35]",2231,2029
True,"[110, 10, 111, 102, 25]","[56, 44, 14, 22, 30]",1529,3792
True,"[114, 75, 64, 71, 81]","[30, 40, 2, 35, 28]",2259,1983
True,"[90, 52, 37, 44, 71]","[136, 114, 18, 26, 17]",1880,3814
True,"[25, 50, 101, 2, 72]","[28, 63, 23, 107, 41]",2372,2916
True,"[137, 84, 104, 5, 70]","[135, 138, 16, 53, 36]",2047,3490
True,"[137, 54, 119, 128, 129]","[104, 14, 35, 34, 100]",2585,3102
True,"[55, 27, 93, 76, 71]","[40, 8, 84, 56, 119]",2217,3284
True,"[42, 80, 26, 1, 62]","[69, 35, 53, 20, 54]",2690,4212
True,"[71, 135, 114, 86, 72]","[47, 93, 31, 14, 63]",2479,4818
False,"[14, 22, 8, 5, 39]","[31, 110, 32, 103, 64]",3932,3388
True,"[138, 71, 114, 30, 22]","[67, 9, 40, 42, 35]",3134,3977
False,"[1, 22, 53, 2, 113]","[36, 18, 10, 39, 74]",2240,3411
True,"[30, 41, 50, 76, 136]","[40, 86, 120, 44, 82]",2731,2451
True,"[32, 85, 25, 67, 54]","[55, 87, 86, 35, 56]",1438,1136
False,"[23, 50, 52, 54, 37]","[67, 53, 99, 25, 119]",1525,3931
False,"[71, 74, 23, 20, 70]","[41, 103, 30, 36, 138]",2632,4062
True,"[29, 53, 54, 107, 101]","[12, 21, 74, 15, 31]",2808,3268
True,"[5, 100, 74, 54, 137]","[83, 46, 84, 65, 36]",1749,4057
False,"[64, 98, 12, 34, 87]","[46, 101, 121, 14, 80]",2011,1510
False,"[75, 67, 97, 23, 119]","[5, 58, 50, 14, 6]",1956,2664
True,"[11, 96, 67, 33, 119]","[100, 53, 8, 10, 104]",1803,1589
False,"[21, 8, 75, 104, 31]","[50, 86, 71, 126, 18]",2499,1644
False,"[63, 48, 86, 46, 33]","[14, 26, 23, 28, 44]",2579,3899
True,"[75, 53, 18, 16, 63]","[14, 32, 26, 7, 102]",3269,1956
False,"[44, 50, 96, 47, 37]","[53, 113, 135, 120, 68]",1909,3381
True,"[121, 135, 39, 12, 113]","[35, 123, 71, 1, 30]",1892,2038
True,"[60, 1, 107, 83, 23]","[14, 27, 45, 22, 70]",1623,2024
False,"[55, 22, 50, 138, 63]","[71, 79, 54, 25, 85]",1857,3419
True,"[87, 47, 86, 42, 89]","[53, 37, 49, 85, 138]",3016,2022
True,"[138, 50, 111, 80, 104]","[57, 44, 53, 49, 14]",1954,3462
False,"[45, 54, 105, 104, 100]","[97, 48, 50, 74, 14]",2397,4947
False,"[20, 30, 14, 67, 74]","[44, 16, 90, 87, 53]",2952,3112
False,"[97, 81, 121, 50, 25]","[14, 119, 1, 11, 104]",2497,2845
False,"[53, 99, 30, 35, 46]","[119, 22, 55, 71, 1]",1897,1527
True,"[11, 2, 8, 26, 33]","[76, 119, 93, 7, 38]",2664,2949
True,"[37, 9, 70, 82, 60]","[104, 45, 19, 26, 54]",2287,2850
False,"[102, 45, 3, 93, 71]","[41, 40, 36, 2, 86]",2400,5206
True,"[111, 14, 76, 42, 36]","[48, 68, 91, 23, 30]",2260,3978
True,"[57, 32, 50, 2, 45]","[53, 44, 86, 14, 99]",1869,1862
False,"[71, 35, 26, 41, 31]","[42, 58, 74, 77, 72]",3631,2646
True,"[58, 18, 83, 35, 14]","[68, 70, 31, 42, 45]",1775,1986
False,"[30, 81, 2, 74, 47]","[87, 32, 104, 21, 65]",1971,2851
True,"[109, 97, 39, 66, 101]","[36, 95, 83, 71, 7]",1857,2417
True,"[100, 19, 41, 85, 81]","[88, 71, 128, 35, 26]",2968,2577
True,"[30, 128, 17, 70, 78]","[137, 93, 18, 20, 36]",3302,3504
False,"[27, 32, 7, 12, 107]","[29, 100, 49, 72, 64]",2429,3890
False,"[45, 110, 71, 35, 1]","[80, 36, 38, 121, 50]",2299,2775
False,"[44, 3, 19, 86, 29]","[36, 119, 32, 74, 108]",2447,2535
True,"[104, 114, 9, 119, 53]","[42, 121, 6, 30, 137]",2808,3040
False,"[6, 71, 23, 53, 74]","[5, 15, 17, 16, 81]",2919,2581
False,"[7, 73, 54, 50, 30]","[106, 23, 119, 81, 14]",1596,3324
True,"[70, 80, 50, 112, 45]","[99, 35, 71, 90, 44]",2656,3333
True,"[35, 36, 21, 111, 70]","[76, 1, 121, 14, 136]",3178,2486
False,"[84, 5, 106, 14, 6]","[104, 101, 114, 123, 64]",3262,4999
True,"[47, 121, 106, 44, 7]","[32, 35, 40, 84, 86]",2057,2534
False,"[30, 102, 37, 59, 81]","[67, 84, 64, 96, 9]",1820,3051
False,"[42, 35, 67, 121, 31]","[129, 25, 27, 64, 89]",1642,3420
True,"[104, 57, 97, 70, 25]","[8, 40, 53, 137, 13]",1700,3029
False,"[123, 63, 95, 14, 9]","[44, 102, 72, 58, 76]",1951,4007
False,"[99, 50, 81, 5, 39]","[2, 100, 48, 26, 53]",1771,3749
True,"[91, 10, 41, 74, 15]","[37, 80, 81, 63, 83]",1852,4031
False,"[58, 79, 113, 35, 55]","[67, 80, 16, 53, 20]",2606,3268
True,"[28, 138, 107, 51, 83]","[101, 87, 36, 67, 137]",2232,2146
True,"[14, 7, 121, 94, 67]","[19, 110, 48, 50, 97]",2273,2498
False,"[68, 12, 74, 84, 123]","[14, 96, 135, 120, 95]",2304,4529
False,"[136, 47, 31, 81, 88]","[35, 64, 58, 32, 71]",2426,1794
False,"[14, 119, 44, 17, 85]","[53, 54, 90, 50, 107]",3132,2614
False,"[138, 46, 50, 108, 53]","[71, 121, 34, 109, 28]",1647,3623
False,"[63, 5, 31, 8, 74]","[53, 49, 76, 72, 7]",2610,1910
True,"[93, 104, 101, 84, 87]","[2, 44, 83, 68, 88]",2704,4049
False,"[46, 28, 85, 100, 41]","[50, 20, 72, 13, 104]",1819,3018
True,"[74, 101, 67, 76, 137]","[128, 64, 107, 6, 81]",1990,4895
True,"[73, 30, 5, 109, 72]","[50, 7, 64, 23, 26]",4241,4120
True,"[22, 121, 104, 18, 27]","[5, 43, 86, 12, 2]",2530,3754
False,"[28, 39, 67, 14, 100]","[135, 56, 41, 74, 22]",2680,3078
True,"[51, 94, 106, 135, 83]","[25, 81, 47, 14, 2]",2360,3764
True,"[135, 35, 128, 67, 62]","[59, 14, 20, 44, 85]",2082,2568
True,"[93, 78, 121, 52, 30]","[36, 42, 40, 96, 87]",2232,4420
False,"[87, 119, 57, 22, 95]","[93, 121, 83, 49, 36]",2294,3613
False,"[120, 55, 85, 93, 121]","[67, 100, 33, 74, 30]",2494,3015
True,"[44, 90, 17, 70, 71]","[64, 41, 82, 23, 53]",1742,3121
True,"[4, 58, 35, 60, 16]","[21, 70, 137, 9, 96]",4169,2138
False,"[80, 45, 123, 29, 114]","[64, 8, 96, 101, 47]",2416,2109
True,"[69, 22, 1, 50, 47]","[67, 37, 135, 121, 80]",2629,2642
True,"[19, 53, 9, 81, 36]","[128, 88, 129, 10, 30]",2954,4507
False,"[46, 104, 11, 64, 75]","[37, 99, 44, 58, 30]",3124,2871
False,"[100, 97, 72, 17, 79]","[75, 57, 26, 55, 54]",2020,3571
False,"[80, 44, 101, 74, 9]","[114, 7, 67, 86, 138]",2088,2390
True,"[26, 21, 49, 70, 71]","[93, 46, 30, 27, 42]",2700,1503
True,"[42, 8, 72, 91, 84]","[75, 12, 86, 2, 11]",2145,2414
True,"[44, 100, 84, 112, 35]","[81, 26, 25, 126, 28]",2159,516
True,"[31, 41, 14, 16, 63]","[71, 22, 26, 93, 85]",2915,3211
False,"[20, 16, 42, 28, 64]","[68, 137, 80, 95, 5]",1949,2296
False,"[119, 110, 34, 42, 2]","[33, 138, 23, 9, 35]",1761,2126
True,"[81, 121, 12, 23, 64]","[50, 30, 98, 76, 70]",1949,2050
True,"[68, 87, 81, 107, 25]","[26, 22, 67, 13, 71]",2950,4481
False,"[1, 20, 135, 59, 86]","[99, 110, 64, 25, 123]",2171,4621
True,"[64, 71, 70, 45, 32]","[91, 14, 35, 114, 39]",2625,2903
True,"[99, 126, 7, 46, 104]","[10, 19, 135, 35, 27]",2188,2780
False,"[88, 47, 3, 25, 81]","[22, 20, 12, 14, 99]",2018,4591
True,"[68, 99, 39, 70, 64]","[101, 30, 1, 46, 104]",2282,2880
True,"[17, 43, 44, 97, 119]","[11, 138, 27, 4, 90]",2125,4416
True,"[28, 101, 114, 32, 88]","[119, 99, 17, 14, 12]",3452,3390
False,"[8, 25, 50, 36, 81]","[1, 121, 71, 138, 60]",1625,4086
True,"[67, 113, 19, 63, 91]","[28, 44, 30, 87, 86]",2577,1993
True,"[39, 67, 109, 100, 86]","[59, 35, 30, 81, 22]",1593,2687
True,"[6, 36, 37, 62, 99]","[75, 126, 2, 12, 114]",2510,3247
False,"[40, 96, 107, 72, 71]","[41, 25, 120, 7, 73]",2723,3085
True,"[76, 50, 71, 48, 45]","[7, 114, 21, 30, 99]",2540,3389
False,"[30, 2, 14, 114, 120]","[48, 42, 53, 101, 9]",2694,3719
False,"[107, 31, 44, 60, 101]","[83, 120, 138, 37, 47]",2487,4157
True,"[53, 9, 107, 48, 96]","[63, 74, 97, 93, 101]",2425,2421
False,"[32, 119, 30, 35, 97]","[53, 120, 37, 18, 123]",3448,3153
True,"[113, 1, 71, 83, 104]","[22, 75, 3, 18, 2]",3004,1412
True,"[102, 30, 109, 34, 71]","[6, 56, 79, 75, 96]",2592,1
True,"[119, 6, 107, 19, 114]","[39, 45, 42, 58, 48]",1531,3466
False,"[28, 88, 94, 71, 40]","[53, 138, 7, 30, 22]",3177,2830
False,"[28, 22, 14, 47, 87]","[26, 100, 46, 29, 93]",1965,1211
True,"[107, 88, 53, 41, 14]","[104, 96, 112, 95, 37]",1898,4763
True,"[71, 2, 74, 121, 138]","[22, 59, 67, 53, 14]",2373,3535
False,"[9, 106, 51, 75, 44]","[33, 26, 85, 14, 48]",2059,2115
True,"[93, 58, 86, 67, 104]","[21, 36, 48, 126, 30]",3619,3300
True,"[71, 11, 88, 54, 40]","[137, 52, 20, 18, 75]",3197,4157
True,"[80, 46, 60, 5, 26]","[21, 22, 2, 44, 111]",2047,935
False,"[36, 3, 44, 45, 16]","[33, 12, 2, 74, 111]",2246,3871
False,"[7, 11, 69, 39, 87]","[53, 44, 74, 30, 28]",2338,2885
False,"[2, 55, 82, 54, 30]","[21, 39, 81, 47, 106]",2772,3011
True,"[53, 27, 63, 74, 96]","[129, 64, 41, 32, 31]",3256,2671
True,"[64, 68, 73, 86, 44]","[2, 88, 54, 111, 17]",1760,2263
True,"[39, 4, 136, 107, 96]","[105, 119, 7, 54, 76]",3176,4618
True,"[14, 29, 64, 70, 11]","[98, 40, 41, 74, 27]",3589,2925
True,"[36, 23, 54, 21, 37]","[30, 2, 22, 48, 87]",2155,640
False,"[14, 44, 30, 76, 104]","[58, 86, 11, 129, 93]",1998,2749
True,"[60, 44, 36, 87, 75]","[5, 12, 21, 104, 53]",2785,2712
False,"[14, 23, 44, 74, 26]","[40, 72, 86, 63, 58]",3326,1870
True,"[58, 110, 7, 44, 23]","[11, 74, 96, 99, 119]",2031,3143
False,"[25, 101, 76, 104, 81]","[74, 80, 14, 86, 2]",2074,2455
True,"[71, 13, 26, 2, 67]","[30, 84, 111, 12, 50]",2308,3506
True,"[25, 83, 7, 86, 12]","[44, 136, 104, 22, 31]",1945,3482
False,"[35, 104, 53, 70, 7]","[1, 9, 56, 74, 81]",2979,3472
False,"[64, 7, 73, 11, 123]","[43, 8, 53, 75, 23]",2543,2933
False,"[71, 1, 42, 104, 58]","[93, 44, 16, 119, 4]",3295,3243
True,"[27, 44, 2, 74, 23]","[48, 51, 18, 50, 96]",2091,3130
False,"[88, 49, 138, 6, 59]","[74, 73, 101, 44, 83]",2063,2422
False,"[53, 135, 83, 67, 23]","[76, 54, 87, 26, 15]",2139,3739
False,"[7, 95, 79, 36, 64]","[20, 48, 99, 100, 67]",1037,2304
False,"[12, 34, 31, 21, 98]","[121, 63, 32, 96, 25]",3937,2684
True,"[50, 26, 17, 81, 98]","[138, 96, 83, 62, 36]",2441,4103
True,"[31, 42, 109, 123, 14]","[106, 41, 126, 68, 86]",3358,3424
True,"[39, 97, 95, 45, 123]","[4, 87, 52, 22, 84]",2672,3102
True,"[123, 62, 72, 86, 27]","[42, 5, 11, 76, 101]",2974,3132
True,"[18, 7, 14, 45, 44]","[51, 5, 54, 97, 64]",2401,2294
False,"[37, 14, 110, 67, 96]","[6, 30, 34, 88, 71]",2656,1847
True,"[107, 71, 67, 7, 31]","[121, 48, 57, 17, 53]",2699,2127
True,"[135, 44, 68, 62, 42]","[37, 87, 71, 45, 93]",1544,3254
True,"[35, 70, 16, 119, 9]","[25, 5, 104, 6, 82]",1444,2010
True,"[30, 135, 43, 32, 54]","[2, 63, 82, 36, 56]",2643,3014
True,"[27, 74, 35, 119, 30]","[64, 28, 67, 110, 53]",2442,1710
True,"[80, 14, 1, 42, 84]","[81, 51, 70, 47, 64]",2114,1635
True,"[86, 1, 20, 25, 88]","[2, 31, 27, 95, 113]",3916,4051
True,"[58, 88, 114, 11, 99]","[9, 126, 96, 84, 70]",2056,3657
False,"[44, 36, 129, 87, 121]","[29, 13, 8, 83, 19]",3053,1037
False,"[13, 26, 12, 68, 20]","[67, 37, 62, 1, 29]",3939,2270
False,"[54, 88, 56, 23, 46]","[28, 86, 84, 104, 42]",1812,3877
False,"[22, 21, 76, 23, 73]","[44, 121, 96, 50, 119]",3807,4009
False,"[26, 136, 71, 11, 13]","[89, 74, 59, 14, 114]",1874,4138
True,"[12, 121, 28, 123, 107]","[71, 30, 53, 18, 40]",2270,3887
False,"[53, 1, 68, 20, 83]","[84, 74, 70, 30, 104]",1983,2220
False,"[28, 5, 87, 44, 92]","[8, 17, 71, 121, 128]",1881,2593
True,"[114, 74, 71, 20, 37]","[30, 81, 14, 23, 99]",3301,4021
True,"[14, 107, 105, 93, 128]","[90, 86, 54, 99, 76]",2364,3289
True,"[106, 10, 2, 101, 50]","[1, 91, 102, 14, 52]",2084,2359
True,"[14, 33, 121, 18, 80]","[35, 5, 50, 100, 8]",1536,3102
True,"[7, 44, 68, 93, 87]","[74, 41, 30, 69, 85]",2608,3437
True,"[42, 41, 25, 68, 74]","[84, 1, 37, 8, 137]",2536,2514
True,"[14, 76, 93, 31, 36]","[99, 4, 83, 138, 50]",2640,2648
True,"[70, 86, 103, 47, 53]","[85, 41, 128, 5, 9]",2561,2755
False,"[50, 58, 102, 99, 106]","[6, 64, 119, 71, 36]",2413,2871
True,"[6, 14, 26, 30, 46]","[83, 1, 11, 137, 20]",2038,1881
True,"[70, 84, 42, 75, 76]","[120, 109, 121, 99, 71]",2360,2948
True,"[20, 4, 74, 84, 99]","[30, 47, 25, 81, 87]",3255,3030
False,"[93, 2, 34, 26, 128]","[63, 46, 8, 32, 86]",2832,1144
False,"[88, 104, 57, 86, 93]","[19, 138, 23, 128, 51]",3084,2464
True,"[128, 67, 59, 5, 135]","[6, 22, 47, 81, 20]",2670,1770
True,"[26, 67, 11, 96, 50]","[31, 81, 75, 37, 2]",4056,3660
False,"[71, 102, 63, 53, 9]","[121, 30, 35, 1, 81]",2436,2901
True,"[31, 17, 111, 44, 14]","[37, 64, 42, 81, 11]",1978,3697
True,"[42, 128, 5, 76, 33]","[6, 7, 50, 81, 84]",1646,3394
True,"[70, 76, 8, 3, 37]","[25, 14, 119, 64, 42]",2419,2011
False,"[30, 53, 74, 54, 2]","[11, 50, 104, 84, 101]",2445,2524
True,"[53, 28, 29, 74, 15]","[46, 2, 30, 70, 84]",2648,3201
False,"[93, 99, 74, 75, 136]","[14, 22, 23, 67, 87]",4154,2930
True,"[26, 55, 65, 128, 73]","[93, 22, 102, 36, 23]",1845,4307
True,"[12, 57, 11, 128, 43]","[81, 98, 86, 126, 74]",1355,2187
True,"[12, 104, 89, 111, 26]","[47, 135, 70, 17, 30]",1881,2551
True,"[59, 67, 83, 30, 103]","[120, 96, 138, 44, 50]",2252,6865
False,"[30, 110, 8, 75, 2]","[60, 98, 68, 72, 84]",2010,4090
True,"[27, 42, 90, 50, 99]","[11, 71, 121, 105, 75]",3297,4302
True,"[72, 47, 53, 30, 9]","[44, 64, 14, 50, 74]",2696,5268
False,"[99, 135, 27, 23, 44]","[21, 53, 93, 40, 45]",2720,3922
True,"[135, 40, 53, 72, 36]","[70, 112, 97, 27, 35]",2403,2627
False,"[27, 26, 2, 74, 12]","[7, 37, 44, 88, 11]",3355,1544
False,"[70, 30, 86, 44, 11]","[37, 27, 1, 13, 54]",2427,2337
False,"[4, 34, 35, 36, 53]","[16, 10, 28, 86, 82]",2175,2546
True,"[44, 25, 64, 138, 54]","[31, 18, 40, 104, 35]",1400,3173
True,"[85, 107, 76, 104, 42]","[9, 2, 67, 106, 64]",1469,3425
True,"[19, 74, 138, 7, 136]","[81, 42, 58, 30, 25]",3498,1939
False,"[7, 48, 45, 99, 30]","[29, 119, 13, 138, 31]",2156,3362
